run_id,model_name,dataset,fraction,seed,regime,bin,bin_lo,bin_hi,count,accuracy,confidence,gap
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,3,0.2,0.26666666666666666,81,0.14814814814814814,0.23582638045887888,0.08767823231073074
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,4,0.26666666666666666,0.3333333333333333,103,0.32038834951456313,0.3030262114932236,0.017362138021339513
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,5,0.3333333333333333,0.4,116,0.41379310344827586,0.367673860798622,0.046119242649653835
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,6,0.4,0.4666666666666667,126,0.4365079365079365,0.4344271165984018,0.002080819909534737
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,7,0.4666666666666667,0.5333333333333333,140,0.4857142857142857,0.5006454601883888,0.014931174474103137
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,8,0.5333333333333333,0.6,169,0.5798816568047337,0.5651093269946307,0.014772329810103013
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,9,0.6,0.6666666666666666,132,0.6439393939393939,0.6330157509355834,0.010923643003810546
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,10,0.6666666666666666,0.7333333333333333,165,0.6424242424242425,0.7029423865404996,0.06051814411625711
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,11,0.7333333333333333,0.8,210,0.7666666666666667,0.7664588198775337,0.0002078467891329927
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,12,0.8,0.8666666666666667,213,0.8685446009389671,0.8358289613410341,0.032715639597933
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,13,0.8666666666666667,0.9333333333333333,379,0.8970976253298153,0.903978612146151,0.006880986816335755
resnet50_caltech256_f100_s0_linprobe,resnet50,caltech256,100,0,linprobe,14,0.9333333333333333,1.0,4061,0.9913814331445456,0.990132614416138,0.0012488187284076524
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,0,0.0,0.06666666666666667,1,1.0,0.03382270038127899,0.966177299618721
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,1,0.06666666666666667,0.13333333333333333,6,0.0,0.10953753193219502,0.10953753193219502
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,2,0.13333333333333333,0.2,18,0.3333333333333333,0.1711016388403045,0.16223169449302882
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,3,0.2,0.26666666666666666,37,0.21621621621621623,0.23746391244836756,0.021247696232151336
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,4,0.26666666666666666,0.3333333333333333,58,0.22413793103448276,0.3049580845339545,0.08082015349947175
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,5,0.3333333333333333,0.4,71,0.2535211267605634,0.36634939069479283,0.11282826393422946
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,6,0.4,0.4666666666666667,91,0.4065934065934066,0.43379739974881265,0.02720399315540606
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,7,0.4666666666666667,0.5333333333333333,106,0.39622641509433965,0.5038856357898353,0.1076592206954956
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,8,0.5333333333333333,0.6,102,0.49019607843137253,0.5653668589451734,0.07517078051380083
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,9,0.6,0.6666666666666666,109,0.4954128440366973,0.6333920441636252,0.13797920012692788
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,10,0.6666666666666666,0.7333333333333333,116,0.5775862068965517,0.7010281070553023,0.12344190015875056
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,11,0.7333333333333333,0.8,127,0.6299212598425197,0.764394999019743,0.13447373917722327
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,12,0.8,0.8666666666666667,185,0.7027027027027027,0.8364801480963423,0.13377744539363956
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,13,0.8666666666666667,0.9333333333333333,290,0.8068965517241379,0.9041876168086611,0.09729106508452323
resnet50_caltech256_f100_s1_fullft,resnet50,caltech256,100,1,fullft,14,0.9333333333333333,1.0,4635,0.9823085221143474,0.9930242598249689,0.010715737710621509
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,0,0.0,0.06666666666666667,1,1.0,0.06444428861141205,0.935555711388588
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,1,0.06666666666666667,0.13333333333333333,8,0.0,0.10605566389858723,0.10605566389858723
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,2,0.13333333333333333,0.2,48,0.20833333333333334,0.17121567328770956,0.03711766004562378
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,3,0.2,0.26666666666666666,73,0.1917808219178082,0.23701138120808013,0.04523055929027192
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,4,0.26666666666666666,0.3333333333333333,97,0.3402061855670103,0.29850622857968834,0.041699956987321984
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,5,0.3333333333333333,0.4,114,0.4298245614035088,0.36855920051273544,0.061265360890773335
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,6,0.4,0.4666666666666667,137,0.43795620437956206,0.43391115299976657,0.0040450513797954946
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,7,0.4666666666666667,0.5333333333333333,151,0.46357615894039733,0.5011633719434802,0.03758721300308282
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,8,0.5333333333333333,0.6,163,0.5460122699386503,0.5692955964913398,0.0232833265526895
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,9,0.6,0.6666666666666666,140,0.6071428571428571,0.6362503145422255,0.029107457399368375
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,10,0.6666666666666666,0.7333333333333333,150,0.6866666666666666,0.6994206742445628,0.012754007577896131
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,11,0.7333333333333333,0.8,172,0.7616279069767442,0.7674583505059398,0.005830443529195595
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,12,0.8,0.8666666666666667,249,0.8112449799196787,0.8353451035587663,0.024100123639087645
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,13,0.8666666666666667,0.9333333333333333,366,0.9098360655737705,0.9057320535508662,0.004104012022904335
resnet50_caltech256_f100_s1_linprobe,resnet50,caltech256,100,1,linprobe,14,0.9333333333333333,1.0,4083,0.9904481998530492,0.9899941286035183,0.0004540712495308963
resnet50_caltech256_f100_s2_fullft,resnet50,caltech256,100,2,fullft,0,0.0,0.06666666666666667,2,0.0,0.043505508452653885,0.043505508452653885
resnet50_caltech256_f100_s2_fullft,resnet50,caltech256,100,2,fullft,1,0.06666666666666667,0.13333333333333333,3,0.0,0.10779349505901337,0.10779349505901337
resnet50_caltech256_f100_s2_fullft,resnet50,caltech256,100,2,fullft,2,0.13333333333333333,0.2,17,0.11764705882352941,0.17182161264559803,0.05417455382206862
resnet50_caltech256_f100_s2_fullft,resnet50,caltech256,100,2,fullft,3,0.2,0.26666666666666666,29,0.3448275862068966,0.23391026309851942,0.11091732310837715
